Index,brand,name,price,product_link,rating,product_type
864,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Bronzer,14.99,https://well.ca/products/maybelline-face-studio-master_88837.html,5,bronzer
865,maybelline,Maybelline Fit Me Bronzer,10.29,https://well.ca/products/maybelline-fit-me-bronzer_31265.html,4.5,bronzer
866,maybelline,Maybelline Facestudio Master Contour Kit,15.99,https://well.ca/products/maybelline-facestudio-master-contour_120303.html?cat=328,,bronzer
867,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush,14.99,https://well.ca/products/maybelline-face-studio-master_88831.html,,blush
868,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush ,14.99,https://well.ca/products/maybelline-face-studio-master_88836.html,5,blush
869,maybelline,Maybelline Fit Me Blush,10.29,https://well.ca/products/maybelline-fit-me-blush_31269.html,4.8,blush
870,maybelline,Maybelline Dream Bouncy Blush,11.99,https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,4.5,blush
871,maybelline,Maybelline Color Sensational Lipliner,8.29,https://well.ca/products/maybelline-color-sensational_14541.html,3.5,lip_liner
872,maybelline,Maybelline Dream Smooth Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-smooth-mousse_28944.html,3.8,foundation
873,maybelline,Maybelline Fit Me Shine-Free Foundation Stick,10.99,https://well.ca/products/maybelline-fit-me-shine-free_79864.html,4.7,foundation
874,maybelline,Maybelline Dream Matte Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-matte-mousse_3747.html,4.4,foundation
875,maybelline,Maybelline Mineral Power Natural Perfecting Powder Foundation,14.99,https://well.ca/products/maybelline-mineral-power-natural_5900.html?cat=582,3.9,foundation
876,maybelline,Maybelline Dream Velvet Foundation,18.49,https://well.ca/products/maybelline-dream-velvet-foundation_112738.html?cat=581,2.5,foundation
877,maybelline,Maybelline Superstay Better Skin Foundation ,14.99,https://well.ca/products/maybelline-superstay-better-skin_112548.html,3,foundation
878,maybelline,Maybelline Dream Wonder Liquid Touch Foundation,14.99,https://well.ca/products/maybelline-dream-wonder-liquid-touch_96732.html,,foundation
879,maybelline,Maybelline Dream Liquid Mousse,14.79,https://well.ca/products/maybelline-dream-liquid-mousse_12303.html,4.4,foundation
880,maybelline,Maybelline FIT ME! Matte + Poreless Foundation,10.99,https://well.ca/products/maybelline-fit-me-matte-poreless_100974.html,4.4,foundation
881,maybelline,Maybelline Fit Me Foundation with SPF,10.99,https://well.ca/products/maybelline-fit-me-foundation-with_31187.html,3.8,foundation
882,maybelline,Maybelline Expert Wear Eye Shadow Quad ,8.99,https://well.ca/products/maybelline-expert-wear-eye-shadow_79611.html,4,eyeshadow
883,maybelline,Maybelline Eyestudio Color Tattoo Concentrated Crayon,10.99,https://well.ca/products/maybelline-eyestudio-color-tattoo_114535.html,3,eyeshadow
884,maybelline,Maybelline The Nudes Eye Shadow Palette,17.99,https://well.ca/products/maybelline-the-nudes-eye-shadow_95144.html,2,eyeshadow
885,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow Leather,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_95143.html,4.3,eyeshadow
886,maybelline,Maybelline The Nudes Eyeshadow Palette in The Blushed Nudes,17.99,https://well.ca/products/maybelline-the-nudes-eyeshadow_107498.html,4.5,eyeshadow
887,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_50692.html,4.5,eyeshadow
888,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow ,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_67270.html,4,eyeshadow
889,maybelline,Maybelline Line Express Eyeliner,7.29,https://well.ca/products/maybelline-line-express-eyeliner_9738.html,4.5,eyeliner
890,maybelline,Maybelline Unstoppable Eyeliner,8.99,https://well.ca/products/maybelline-unstoppable-eyeliner_3737.html,4.3,eyeliner
891,maybelline,Maybelline Color Show Kohl Liner,5.99,https://well.ca/products/maybelline-color-show-kohl-liner_101020.html,,eyeliner
892,maybelline,Maybelline Eye Studio Master Graphic in Striking Black,11.99,https://well.ca/products/maybelline-eye-studio-master-graphic_112723.html,,eyeliner
893,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,11.99,https://well.ca/products/maybelline-eyestudio-master-precise_40535.html,4,eyeliner
894,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,10.29,https://well.ca/products/maybelline-line-stiletto-ultimate_17295.html,4,eyeliner
895,maybelline,Maybelline Liquid Eyeliner,10.99,https://well.ca/products/maybelline-liquid-eyeliner_3739.html,4.2,eyeliner
896,maybelline,Maybelline Eye Studio Lasting Drama Gel Eyeliner,11.99,https://well.ca/products/maybelline-eye-studio-lasting-drama_23247.html,4.4,eyeliner
897,maybelline,Maybelline Color Show Nail Lacquer Jewels ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96730.html,3,nail_polish
898,maybelline,Maybelline Color Show Nail Lacquer Veils ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96731.html,4,nail_polish
899,maybelline,Maybelline Color Show Nail Lacquer ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_78068.html,3.3,nail_polish
900,maybelline,Maybelline Color Sensational Vivid Matte Liquid Lip Colour,12.99,https://well.ca/products/maybelline-color-sensational-vivid_114538.html,,lipstick
901,maybelline,Maybelline Color Sensational Rebel Bloom Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-rebel_101920.html,3,lipstick
902,maybelline,Maybelline Lip Studio Color Blur ,11.99,https://well.ca/products/maybelline-lip-studio-color-blur_106565.html,,lipstick
903,maybelline,Maybelline Color Sensational The Buffs Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-the_88857.html,4.8,lipstick
904,maybelline,Maybelline Color Sensational Vivids Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-vivids_66103.html,5,lipstick
905,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-creamy_100322.html,5,lipstick
906,maybelline,Maybelline Color Sensational Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational_14537.html,4.2,lipstick
907,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,https://well.ca/products/maybelline-volumexpress-falsies-big_78175.html,4.5,mascara
908,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,https://well.ca/products/maybelline-define-a-lash-lengthening_3744.html,4.4,mascara
909,maybelline,Maybelline Great Lash - Clear,7.79,https://well.ca/products/maybelline-great-lash-clear_3752.html,3.8,mascara
910,maybelline,Maybelline Great Lash Big Mascara,7.79,https://well.ca/products/maybelline-great-lash-big-mascara_15818.html,4,mascara
911,maybelline,Maybelline Great Lash Mascara,7.79,https://well.ca/products/maybelline-great-lash-mascara_3735.html,4.2,mascara
912,maybelline,Maybelline Volum' Express Colossal Mascara,9.79,https://well.ca/products/maybelline-volum-express-colossal_7663.html,4.5,mascara
913,maybelline,Maybelline Illegal Length Fiber Extensions Mascara,11.49,https://well.ca/products/maybelline-illegal-length-fiber_84357.html,4,mascara
914,maybelline,Maybelline Volum' Express The Rocket Mascara,10.99,https://well.ca/products/maybelline-volum-express-the-rocket_84350.html,,mascara
915,maybelline,Maybelline Great Lash Lots of Lashes Mascara,7.79,https://well.ca/products/maybelline-great-lash-lots-of-lashes_50739.html,4.2,mascara
916,maybelline,Maybelline Lash Stiletto Ultimate Length Mascara,10.99,https://well.ca/products/maybelline-lash-stiletto-ultimate_17287.html,4,mascara
917,maybelline,Maybelline Volum'Express the Falsies Mascara,9.79,https://well.ca/products/maybelline-volumexpress-the-falsies_26311.html,4,mascara
918,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Bronzer,14.99,https://well.ca/products/maybelline-face-studio-master_88837.html,5,bronzer
919,maybelline,Maybelline Fit Me Bronzer,10.29,https://well.ca/products/maybelline-fit-me-bronzer_31265.html,4.5,bronzer
920,maybelline,Maybelline Facestudio Master Contour Kit,15.99,https://well.ca/products/maybelline-facestudio-master-contour_120303.html?cat=328,,bronzer
921,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush,14.99,https://well.ca/products/maybelline-face-studio-master_88831.html,,blush
922,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush ,14.99,https://well.ca/products/maybelline-face-studio-master_88836.html,5,blush
923,maybelline,Maybelline Fit Me Blush,10.29,https://well.ca/products/maybelline-fit-me-blush_31269.html,4.8,blush
924,maybelline,Maybelline Dream Bouncy Blush,11.99,https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,4.5,blush
925,maybelline,Maybelline Color Sensational Lipliner,8.29,https://well.ca/products/maybelline-color-sensational_14541.html,3.5,lip_liner
926,maybelline,Maybelline Dream Smooth Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-smooth-mousse_28944.html,3.8,foundation
927,maybelline,Maybelline Fit Me Shine-Free Foundation Stick,10.99,https://well.ca/products/maybelline-fit-me-shine-free_79864.html,4.7,foundation
928,maybelline,Maybelline Dream Matte Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-matte-mousse_3747.html,4.4,foundation
929,maybelline,Maybelline Mineral Power Natural Perfecting Powder Foundation,14.99,https://well.ca/products/maybelline-mineral-power-natural_5900.html?cat=582,3.9,foundation
930,maybelline,Maybelline Dream Velvet Foundation,18.49,https://well.ca/products/maybelline-dream-velvet-foundation_112738.html?cat=581,2.5,foundation
931,maybelline,Maybelline Superstay Better Skin Foundation ,14.99,https://well.ca/products/maybelline-superstay-better-skin_112548.html,3,foundation
932,maybelline,Maybelline Dream Wonder Liquid Touch Foundation,14.99,https://well.ca/products/maybelline-dream-wonder-liquid-touch_96732.html,,foundation
933,maybelline,Maybelline Dream Liquid Mousse,14.79,https://well.ca/products/maybelline-dream-liquid-mousse_12303.html,4.4,foundation
934,maybelline,Maybelline FIT ME! Matte + Poreless Foundation,10.99,https://well.ca/products/maybelline-fit-me-matte-poreless_100974.html,4.4,foundation
935,maybelline,Maybelline Fit Me Foundation with SPF,10.99,https://well.ca/products/maybelline-fit-me-foundation-with_31187.html,3.8,foundation
936,maybelline,Maybelline Expert Wear Eye Shadow Quad ,8.99,https://well.ca/products/maybelline-expert-wear-eye-shadow_79611.html,4,eyeshadow
937,maybelline,Maybelline Eyestudio Color Tattoo Concentrated Crayon,10.99,https://well.ca/products/maybelline-eyestudio-color-tattoo_114535.html,3,eyeshadow
938,maybelline,Maybelline The Nudes Eye Shadow Palette,17.99,https://well.ca/products/maybelline-the-nudes-eye-shadow_95144.html,2,eyeshadow
939,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow Leather,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_95143.html,4.3,eyeshadow
940,maybelline,Maybelline The Nudes Eyeshadow Palette in The Blushed Nudes,17.99,https://well.ca/products/maybelline-the-nudes-eyeshadow_107498.html,4.5,eyeshadow
941,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_50692.html,4.5,eyeshadow
942,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow ,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_67270.html,4,eyeshadow
943,maybelline,Maybelline Line Express Eyeliner,7.29,https://well.ca/products/maybelline-line-express-eyeliner_9738.html,4.5,eyeliner
944,maybelline,Maybelline Unstoppable Eyeliner,8.99,https://well.ca/products/maybelline-unstoppable-eyeliner_3737.html,4.3,eyeliner
945,maybelline,Maybelline Color Show Kohl Liner,5.99,https://well.ca/products/maybelline-color-show-kohl-liner_101020.html,,eyeliner
946,maybelline,Maybelline Eye Studio Master Graphic in Striking Black,11.99,https://well.ca/products/maybelline-eye-studio-master-graphic_112723.html,,eyeliner
947,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,11.99,https://well.ca/products/maybelline-eyestudio-master-precise_40535.html,4,eyeliner
948,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,10.29,https://well.ca/products/maybelline-line-stiletto-ultimate_17295.html,4,eyeliner
949,maybelline,Maybelline Liquid Eyeliner,10.99,https://well.ca/products/maybelline-liquid-eyeliner_3739.html,4.2,eyeliner
950,maybelline,Maybelline Eye Studio Lasting Drama Gel Eyeliner,11.99,https://well.ca/products/maybelline-eye-studio-lasting-drama_23247.html,4.4,eyeliner
951,maybelline,Maybelline Color Show Nail Lacquer Jewels ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96730.html,3,nail_polish
952,maybelline,Maybelline Color Show Nail Lacquer Veils ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96731.html,4,nail_polish
953,maybelline,Maybelline Color Show Nail Lacquer ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_78068.html,3.3,nail_polish
954,maybelline,Maybelline Color Sensational Vivid Matte Liquid Lip Colour,12.99,https://well.ca/products/maybelline-color-sensational-vivid_114538.html,,lipstick
955,maybelline,Maybelline Color Sensational Rebel Bloom Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-rebel_101920.html,3,lipstick
956,maybelline,Maybelline Lip Studio Color Blur ,11.99,https://well.ca/products/maybelline-lip-studio-color-blur_106565.html,,lipstick
957,maybelline,Maybelline Color Sensational The Buffs Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-the_88857.html,4.8,lipstick
958,maybelline,Maybelline Color Sensational Vivids Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-vivids_66103.html,5,lipstick
959,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-creamy_100322.html,5,lipstick
960,maybelline,Maybelline Color Sensational Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational_14537.html,4.2,lipstick
961,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,https://well.ca/products/maybelline-volumexpress-falsies-big_78175.html,4.5,mascara
962,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,https://well.ca/products/maybelline-define-a-lash-lengthening_3744.html,4.4,mascara
963,maybelline,Maybelline Great Lash - Clear,7.79,https://well.ca/products/maybelline-great-lash-clear_3752.html,3.8,mascara
964,maybelline,Maybelline Great Lash Big Mascara,7.79,https://well.ca/products/maybelline-great-lash-big-mascara_15818.html,4,mascara
965,maybelline,Maybelline Great Lash Mascara,7.79,https://well.ca/products/maybelline-great-lash-mascara_3735.html,4.2,mascara
966,maybelline,Maybelline Volum' Express Colossal Mascara,9.79,https://well.ca/products/maybelline-volum-express-colossal_7663.html,4.5,mascara
967,maybelline,Maybelline Illegal Length Fiber Extensions Mascara,11.49,https://well.ca/products/maybelline-illegal-length-fiber_84357.html,4,mascara
968,maybelline,Maybelline Volum' Express The Rocket Mascara,10.99,https://well.ca/products/maybelline-volum-express-the-rocket_84350.html,,mascara
969,maybelline,Maybelline Great Lash Lots of Lashes Mascara,7.79,https://well.ca/products/maybelline-great-lash-lots-of-lashes_50739.html,4.2,mascara
970,maybelline,Maybelline Lash Stiletto Ultimate Length Mascara,10.99,https://well.ca/products/maybelline-lash-stiletto-ultimate_17287.html,4,mascara
971,maybelline,Maybelline Volum'Express the Falsies Mascara,9.79,https://well.ca/products/maybelline-volumexpress-the-falsies_26311.html,4,mascara
972,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Bronzer,14.99,https://well.ca/products/maybelline-face-studio-master_88837.html,5,bronzer
973,maybelline,Maybelline Fit Me Bronzer,10.29,https://well.ca/products/maybelline-fit-me-bronzer_31265.html,4.5,bronzer
974,maybelline,Maybelline Facestudio Master Contour Kit,15.99,https://well.ca/products/maybelline-facestudio-master-contour_120303.html?cat=328,,bronzer
975,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush,14.99,https://well.ca/products/maybelline-face-studio-master_88831.html,,blush
976,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush ,14.99,https://well.ca/products/maybelline-face-studio-master_88836.html,5,blush
977,maybelline,Maybelline Fit Me Blush,10.29,https://well.ca/products/maybelline-fit-me-blush_31269.html,4.8,blush
978,maybelline,Maybelline Dream Bouncy Blush,11.99,https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,4.5,blush
979,maybelline,Maybelline Color Sensational Lipliner,8.29,https://well.ca/products/maybelline-color-sensational_14541.html,3.5,lip_liner
980,maybelline,Maybelline Dream Smooth Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-smooth-mousse_28944.html,3.8,foundation
981,maybelline,Maybelline Fit Me Shine-Free Foundation Stick,10.99,https://well.ca/products/maybelline-fit-me-shine-free_79864.html,4.7,foundation
982,maybelline,Maybelline Dream Matte Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-matte-mousse_3747.html,4.4,foundation
983,maybelline,Maybelline Mineral Power Natural Perfecting Powder Foundation,14.99,https://well.ca/products/maybelline-mineral-power-natural_5900.html?cat=582,3.9,foundation
984,maybelline,Maybelline Dream Velvet Foundation,18.49,https://well.ca/products/maybelline-dream-velvet-foundation_112738.html?cat=581,2.5,foundation
985,maybelline,Maybelline Superstay Better Skin Foundation ,14.99,https://well.ca/products/maybelline-superstay-better-skin_112548.html,3,foundation
986,maybelline,Maybelline Dream Wonder Liquid Touch Foundation,14.99,https://well.ca/products/maybelline-dream-wonder-liquid-touch_96732.html,,foundation
987,maybelline,Maybelline Dream Liquid Mousse,14.79,https://well.ca/products/maybelline-dream-liquid-mousse_12303.html,4.4,foundation
988,maybelline,Maybelline FIT ME! Matte + Poreless Foundation,10.99,https://well.ca/products/maybelline-fit-me-matte-poreless_100974.html,4.4,foundation
989,maybelline,Maybelline Fit Me Foundation with SPF,10.99,https://well.ca/products/maybelline-fit-me-foundation-with_31187.html,3.8,foundation
990,maybelline,Maybelline Expert Wear Eye Shadow Quad ,8.99,https://well.ca/products/maybelline-expert-wear-eye-shadow_79611.html,4,eyeshadow
991,maybelline,Maybelline Eyestudio Color Tattoo Concentrated Crayon,10.99,https://well.ca/products/maybelline-eyestudio-color-tattoo_114535.html,3,eyeshadow
992,maybelline,Maybelline The Nudes Eye Shadow Palette,17.99,https://well.ca/products/maybelline-the-nudes-eye-shadow_95144.html,2,eyeshadow
993,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow Leather,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_95143.html,4.3,eyeshadow
994,maybelline,Maybelline The Nudes Eyeshadow Palette in The Blushed Nudes,17.99,https://well.ca/products/maybelline-the-nudes-eyeshadow_107498.html,4.5,eyeshadow
995,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_50692.html,4.5,eyeshadow
996,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow ,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_67270.html,4,eyeshadow
997,maybelline,Maybelline Line Express Eyeliner,7.29,https://well.ca/products/maybelline-line-express-eyeliner_9738.html,4.5,eyeliner
998,maybelline,Maybelline Unstoppable Eyeliner,8.99,https://well.ca/products/maybelline-unstoppable-eyeliner_3737.html,4.3,eyeliner
999,maybelline,Maybelline Color Show Kohl Liner,5.99,https://well.ca/products/maybelline-color-show-kohl-liner_101020.html,,eyeliner
1000,maybelline,Maybelline Eye Studio Master Graphic in Striking Black,11.99,https://well.ca/products/maybelline-eye-studio-master-graphic_112723.html,,eyeliner
1001,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,11.99,https://well.ca/products/maybelline-eyestudio-master-precise_40535.html,4,eyeliner
1002,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,10.29,https://well.ca/products/maybelline-line-stiletto-ultimate_17295.html,4,eyeliner
1003,maybelline,Maybelline Liquid Eyeliner,10.99,https://well.ca/products/maybelline-liquid-eyeliner_3739.html,4.2,eyeliner
1004,maybelline,Maybelline Eye Studio Lasting Drama Gel Eyeliner,11.99,https://well.ca/products/maybelline-eye-studio-lasting-drama_23247.html,4.4,eyeliner
1005,maybelline,Maybelline Color Show Nail Lacquer Jewels ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96730.html,3,nail_polish
1006,maybelline,Maybelline Color Show Nail Lacquer Veils ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96731.html,4,nail_polish
1007,maybelline,Maybelline Color Show Nail Lacquer ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_78068.html,3.3,nail_polish
1008,maybelline,Maybelline Color Sensational Vivid Matte Liquid Lip Colour,12.99,https://well.ca/products/maybelline-color-sensational-vivid_114538.html,,lipstick
1009,maybelline,Maybelline Color Sensational Rebel Bloom Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-rebel_101920.html,3,lipstick
1010,maybelline,Maybelline Lip Studio Color Blur ,11.99,https://well.ca/products/maybelline-lip-studio-color-blur_106565.html,,lipstick
1011,maybelline,Maybelline Color Sensational The Buffs Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-the_88857.html,4.8,lipstick
1012,maybelline,Maybelline Color Sensational Vivids Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-vivids_66103.html,5,lipstick
1013,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-creamy_100322.html,5,lipstick
1014,maybelline,Maybelline Color Sensational Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational_14537.html,4.2,lipstick
1015,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,https://well.ca/products/maybelline-volumexpress-falsies-big_78175.html,4.5,mascara
1016,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,https://well.ca/products/maybelline-define-a-lash-lengthening_3744.html,4.4,mascara
1017,maybelline,Maybelline Great Lash - Clear,7.79,https://well.ca/products/maybelline-great-lash-clear_3752.html,3.8,mascara
1018,maybelline,Maybelline Great Lash Big Mascara,7.79,https://well.ca/products/maybelline-great-lash-big-mascara_15818.html,4,mascara
1019,maybelline,Maybelline Great Lash Mascara,7.79,https://well.ca/products/maybelline-great-lash-mascara_3735.html,4.2,mascara
1020,maybelline,Maybelline Volum' Express Colossal Mascara,9.79,https://well.ca/products/maybelline-volum-express-colossal_7663.html,4.5,mascara
1021,maybelline,Maybelline Illegal Length Fiber Extensions Mascara,11.49,https://well.ca/products/maybelline-illegal-length-fiber_84357.html,4,mascara
1022,maybelline,Maybelline Volum' Express The Rocket Mascara,10.99,https://well.ca/products/maybelline-volum-express-the-rocket_84350.html,,mascara
1023,maybelline,Maybelline Great Lash Lots of Lashes Mascara,7.79,https://well.ca/products/maybelline-great-lash-lots-of-lashes_50739.html,4.2,mascara
1024,maybelline,Maybelline Lash Stiletto Ultimate Length Mascara,10.99,https://well.ca/products/maybelline-lash-stiletto-ultimate_17287.html,4,mascara
1025,maybelline,Maybelline Volum'Express the Falsies Mascara,9.79,https://well.ca/products/maybelline-volumexpress-the-falsies_26311.html,4,mascara
1026,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Bronzer,14.99,https://well.ca/products/maybelline-face-studio-master_88837.html,5,bronzer
1027,maybelline,Maybelline Fit Me Bronzer,10.29,https://well.ca/products/maybelline-fit-me-bronzer_31265.html,4.5,bronzer
1028,maybelline,Maybelline Facestudio Master Contour Kit,15.99,https://well.ca/products/maybelline-facestudio-master-contour_120303.html?cat=328,,bronzer
1029,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush,14.99,https://well.ca/products/maybelline-face-studio-master_88831.html,,blush
1030,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush ,14.99,https://well.ca/products/maybelline-face-studio-master_88836.html,5,blush
1031,maybelline,Maybelline Fit Me Blush,10.29,https://well.ca/products/maybelline-fit-me-blush_31269.html,4.8,blush
1032,maybelline,Maybelline Dream Bouncy Blush,11.99,https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,4.5,blush
1033,maybelline,Maybelline Color Sensational Lipliner,8.29,https://well.ca/products/maybelline-color-sensational_14541.html,3.5,lip_liner
1034,maybelline,Maybelline Dream Smooth Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-smooth-mousse_28944.html,3.8,foundation
1035,maybelline,Maybelline Fit Me Shine-Free Foundation Stick,10.99,https://well.ca/products/maybelline-fit-me-shine-free_79864.html,4.7,foundation
1036,maybelline,Maybelline Dream Matte Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-matte-mousse_3747.html,4.4,foundation
1037,maybelline,Maybelline Mineral Power Natural Perfecting Powder Foundation,14.99,https://well.ca/products/maybelline-mineral-power-natural_5900.html?cat=582,3.9,foundation
1038,maybelline,Maybelline Dream Velvet Foundation,18.49,https://well.ca/products/maybelline-dream-velvet-foundation_112738.html?cat=581,2.5,foundation
1039,maybelline,Maybelline Superstay Better Skin Foundation ,14.99,https://well.ca/products/maybelline-superstay-better-skin_112548.html,3,foundation
1040,maybelline,Maybelline Dream Wonder Liquid Touch Foundation,14.99,https://well.ca/products/maybelline-dream-wonder-liquid-touch_96732.html,,foundation
1041,maybelline,Maybelline Dream Liquid Mousse,14.79,https://well.ca/products/maybelline-dream-liquid-mousse_12303.html,4.4,foundation
1042,maybelline,Maybelline FIT ME! Matte + Poreless Foundation,10.99,https://well.ca/products/maybelline-fit-me-matte-poreless_100974.html,4.4,foundation
1043,maybelline,Maybelline Fit Me Foundation with SPF,10.99,https://well.ca/products/maybelline-fit-me-foundation-with_31187.html,3.8,foundation
1044,maybelline,Maybelline Expert Wear Eye Shadow Quad ,8.99,https://well.ca/products/maybelline-expert-wear-eye-shadow_79611.html,4,eyeshadow
1045,maybelline,Maybelline Eyestudio Color Tattoo Concentrated Crayon,10.99,https://well.ca/products/maybelline-eyestudio-color-tattoo_114535.html,3,eyeshadow
1046,maybelline,Maybelline The Nudes Eye Shadow Palette,17.99,https://well.ca/products/maybelline-the-nudes-eye-shadow_95144.html,2,eyeshadow
1047,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow Leather,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_95143.html,4.3,eyeshadow
1048,maybelline,Maybelline The Nudes Eyeshadow Palette in The Blushed Nudes,17.99,https://well.ca/products/maybelline-the-nudes-eyeshadow_107498.html,4.5,eyeshadow
1049,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_50692.html,4.5,eyeshadow
1050,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow ,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_67270.html,4,eyeshadow
1051,maybelline,Maybelline Line Express Eyeliner,7.29,https://well.ca/products/maybelline-line-express-eyeliner_9738.html,4.5,eyeliner
1052,maybelline,Maybelline Unstoppable Eyeliner,8.99,https://well.ca/products/maybelline-unstoppable-eyeliner_3737.html,4.3,eyeliner
1053,maybelline,Maybelline Color Show Kohl Liner,5.99,https://well.ca/products/maybelline-color-show-kohl-liner_101020.html,,eyeliner
1054,maybelline,Maybelline Eye Studio Master Graphic in Striking Black,11.99,https://well.ca/products/maybelline-eye-studio-master-graphic_112723.html,,eyeliner
1055,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,11.99,https://well.ca/products/maybelline-eyestudio-master-precise_40535.html,4,eyeliner
1056,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,10.29,https://well.ca/products/maybelline-line-stiletto-ultimate_17295.html,4,eyeliner
1057,maybelline,Maybelline Liquid Eyeliner,10.99,https://well.ca/products/maybelline-liquid-eyeliner_3739.html,4.2,eyeliner
